date,yield_close,daily_change,tot_vol,maturity_month,maturity_year
2023-03-31,3.91,-0.02,611.69,7,2032
2023-04-03,3.93,0.02,89.25,7,2032
2023-04-04,3.9,-0.03,427.36,7,2032
2023-04-05,3.89,-0.01,226.55,7,2032
2023-04-06,3.85,-0.04,626.92,7,2032
2023-04-07,3.87,0.02,40.0,7,2032
2023-04-10,3.84,-0.03,80.0,7,2032
2023-04-11,3.87,0.03,542.06,7,2032
2023-04-12,3.86,-0.01,115.0,7,2032
2023-04-13,3.82,-0.04,457.42,7,2032
2023-04-14,3.83,0.01,280.54,7,2032
2023-04-17,3.86,0.03,15.59,7,2032
2023-04-18,3.89,0.03,571.58,7,2032
2023-04-19,3.87,-0.02,410.55,7,2032
2023-04-20,3.82,-0.05,405.63,7,2032
2023-04-25,3.76,-0.06,631.86,7,2032
2023-04-26,3.72,-0.04,766.24,7,2032
2023-04-27,3.74,0.02,581.79,7,2032
2023-04-28,3.73,-0.01,537.33,7,2032
2023-05-02,3.74,0.01,570.63,7,2032
2023-05-03,3.7,-0.04,546.41,7,2032
2023-05-05,3.71,0.01,193.32,7,2032
2023-05-08,3.69,-0.02,146.58,7,2032
2023-05-09,3.7,0.01,269.76,7,2032
2023-05-10,3.72,0.02,112.35,7,2032
2023-05-11,3.69,-0.03,416.22,7,2032
2023-05-12,3.64,-0.05,507.92,7,2032
2023-05-15,3.65,0.01,46.35,7,2032
2023-05-16,3.65,0.0,105.5,7,2032
2023-05-17,3.68,0.03,65.8,7,2032
2023-05-18,3.69,0.01,124.57,7,2032
2023-05-19,3.76,0.07,123.53,7,2032
2023-05-22,3.75,-0.01,63.32,7,2032
2023-05-23,3.8,0.05,65.76,7,2032
2023-05-24,3.76,-0.04,58.12,7,2032
2023-05-25,3.81,0.05,82.21,7,2032
2023-05-26,3.76,-0.05,135.59,7,2032
2023-05-29,3.75,-0.01,219.69,7,2032
2023-05-30,3.74,-0.01,91.51,7,2032
2023-05-31,3.7,-0.04,231.62,7,2032
2023-06-01,3.71,0.01,327.01,7,2032
2023-06-02,3.69,-0.02,22.59,7,2032
2023-06-06,3.67,-0.02,105.52,7,2032
2023-06-07,3.7,0.03,31.85,7,2032
2023-06-08,3.75,0.05,65.4,7,2032
2023-06-09,3.72,-0.03,138.3,7,2032
2023-06-12,3.73,0.01,368.16,7,2032
2023-06-13,3.72,-0.01,130.02,7,2032
2023-06-14,3.71,-0.01,43.53,7,2032
2023-06-15,3.73,0.02,78.46,7,2032
2023-06-16,3.75,0.02,191.7,7,2032
2023-06-19,3.76,0.01,24.25,7,2032
2023-06-20,3.76,0.0,1.1,7,2032
2023-06-21,3.78,0.02,23.12,7,2032
2023-06-22,3.81,0.03,179.85,7,2032
2023-06-23,3.82,0.01,140.0,7,2032
2023-06-26,3.84,0.02,10.8,7,2032
2023-06-27,3.82,-0.02,70.36,7,2032
2023-06-28,3.82,0.0,0.03,7,2032
2023-06-30,3.85,0.03,165.33,7,2032
2023-07-03,3.86,0.01,525.81,7,2032
2023-07-04,3.87,0.01,140.78,7,2032
2023-07-05,3.89,0.02,42.5,7,2032
2023-07-06,3.89,0.0,410.01,7,2032
2023-07-07,3.9,0.01,15.91,7,2032
2023-07-10,3.9,0.0,21.8,7,2032
2023-07-11,3.88,-0.02,37.64,7,2032
2023-07-12,3.86,-0.02,151.57,7,2032
2023-07-13,3.8,-0.06,560.0,7,2032
2023-07-14,3.81,0.01,630.93,11,2033
2023-07-17,3.81,0.0,75.5,11,2033
2023-07-18,3.81,0.0,280.0,11,2033
2023-07-20,3.81,0.0,354.9,11,2033
2023-07-21,3.83,0.02,60.0,11,2033
2023-07-24,3.8,-0.03,470.0,11,2033
2023-07-25,3.82,0.02,265.05,11,2033
2023-07-26,3.81,-0.01,257.0,11,2033
2023-07-27,3.8,-0.01,579.39,11,2033
2023-07-28,3.83,0.03,290.44,11,2033
2023-07-31,3.84,0.01,383.91,11,2033
2023-08-01,3.84,0.0,627.66,11,2033
2023-08-02,3.84,0.0,51.0,11,2033
2023-08-03,3.87,0.03,475.69,11,2033
2023-08-04,3.87,0.0,505.47,11,2033
2023-08-07,3.86,-0.01,121.52,11,2033
2023-08-08,3.86,0.0,100.0,11,2033
2023-08-09,3.84,-0.02,86.85,11,2033
2023-08-10,3.83,-0.01,205.38,11,2033
2023-08-11,3.84,0.01,222.1,11,2033
2023-08-14,3.87,0.03,96.65,11,2033
2023-08-15,3.86,-0.01,316.3,11,2033
2023-08-16,3.86,0.0,177.86,11,2033
2023-08-17,3.88,0.02,100.0,11,2033
2023-08-18,3.87,-0.01,123.0,11,2033
2023-08-21,3.88,0.01,40.0,11,2033
2023-08-22,3.86,-0.02,180.0,11,2033
2023-08-23,3.85,-0.01,120.29,11,2033
2023-08-24,3.85,0.0,141.84,11,2033
2023-08-25,3.86,0.01,27.89,11,2033
2023-08-28,3.85,-0.01,60.0,11,2033
2023-08-29,3.83,-0.02,155.6,11,2033
2023-08-30,3.84,0.01,192.3,11,2033
2023-09-01,3.83,-0.01,83.6,11,2033
2023-09-04,3.84,0.01,31.25,11,2033
2023-09-06,3.86,0.02,170.0,11,2033
2023-09-07,3.86,0.0,120.0,11,2033
2023-09-08,3.85,-0.01,20.0,11,2033
2023-09-11,3.87,0.02,170.0,11,2033
2023-09-12,3.88,0.01,160.0,11,2033
2023-09-13,3.9,0.02,220.0,11,2033
2023-09-14,3.88,-0.02,40.4,11,2033
2023-09-15,3.9,0.02,140.0,11,2033
2023-09-18,3.87,-0.03,51.72,11,2033
2023-09-19,3.9,0.03,92.21,11,2033
2023-09-20,3.94,0.04,110.0,11,2033
2023-09-21,3.98,0.04,327.31,11,2033
2023-09-22,4.01,0.03,568.8,11,2033
2023-09-25,3.99,-0.02,4.0,11,2033
2023-09-26,3.98,-0.01,163.0,11,2033
2023-09-27,3.98,0.0,12.73,11,2033
2023-09-29,3.97,-0.01,1.0,11,2033
2023-10-02,3.97,0.0,5.0,11,2033
2023-10-03,4.01,0.04,144.15,11,2033
2023-10-04,4.12,0.11,615.55,11,2033
2023-10-05,4.1,-0.02,32.01,11,2033
2023-10-06,4.05,-0.05,20.5,11,2033
2023-10-09,4.06,0.01,20.37,11,2033
2023-10-10,4.07,0.01,41.0,11,2033
2023-10-11,4.01,-0.06,131.8,11,2033
2023-10-12,4.03,0.02,50.35,11,2033
2023-10-13,4.03,0.0,80.9,11,2033
2023-10-16,4.04,0.01,0.57,11,2033
2023-10-17,4.04,0.0,60.99,11,2033
2023-10-18,4.09,0.05,17.0,11,2033
2023-10-19,4.12,0.03,285.0,11,2033
2023-10-20,4.12,0.0,21.98,11,2033
2023-10-23,4.15,0.03,200.0,11,2033
2023-10-24,4.12,-0.03,40.0,11,2033
2023-10-25,4.13,0.01,54.92,11,2033
2023-10-26,4.15,0.02,68.86,11,2033
2023-10-27,4.11,-0.04,42.68,11,2033
2023-10-30,4.1,-0.01,30.0,11,2033
2023-10-31,4.11,0.01,22.06,11,2033
2023-11-01,4.07,-0.04,77.4,11,2033
2023-11-02,3.98,-0.09,182.44,11,2033
2023-11-03,3.96,-0.02,149.53,11,2033
2023-11-06,3.88,-0.08,237.62,11,2033
2023-11-07,3.87,-0.01,251.73,11,2033
2023-11-09,3.86,-0.01,60.0,11,2033
2023-11-10,3.88,0.02,92.5,11,2033
2023-11-14,3.9,0.02,77.2,11,2033
2023-11-15,3.84,-0.06,177.75,11,2033
2023-11-16,3.85,0.01,50.0,11,2033
2023-11-17,3.84,-0.01,134.12,11,2033
2023-11-20,3.86,0.02,4.52,11,2033
2023-11-21,3.86,0.0,244.86,11,2033
2023-11-22,3.85,-0.01,52.88,11,2033
2023-11-23,3.8,-0.05,328.0,11,2033
2023-11-27,3.87,0.07,7.0,11,2033
2023-11-28,3.84,-0.03,209.97,11,2033
2023-11-29,3.83,-0.01,260.3,11,2033
2023-11-30,3.81,-0.02,374.03,11,2033
2023-12-01,3.82,0.01,135.52,11,2033
2023-12-04,3.82,0.0,49.98,11,2033
2023-12-05,3.78,-0.04,754.58,11,2033
2023-12-06,3.73,-0.05,540.1,11,2033
2023-12-07,3.73,0.0,414.62,11,2033
2023-12-08,3.73,0.0,0.21,11,2033
2023-12-11,3.75,0.02,30.45,11,2033
2023-12-12,3.75,0.0,57.05,11,2033
2023-12-13,3.85,0.1,20.0,11,2033
2023-12-14,3.7,-0.15,529.9,11,2033
2023-12-15,3.75,0.05,591.48,11,2033
2023-12-18,3.73,-0.02,0.03,11,2033
2023-12-19,3.73,0.0,146.65,11,2033
2023-12-20,3.73,0.0,184.31,11,2033
2023-12-21,3.73,0.0,70.44,11,2033
2023-12-22,3.73,0.0,4.8,11,2033
2023-12-26,3.74,0.01,11.0,11,2033
2023-12-27,3.72,-0.02,123.0,11,2033
2023-12-28,3.74,0.02,269.3,11,2033
2023-12-29,3.74,0.0,138.13,11,2033
2024-01-02,3.75,0.01,161.9,11,2033
2024-01-03,3.79,0.04,132.94,11,2033
2024-01-04,3.85,0.06,386.0,11,2033
2024-01-05,3.88,0.03,576.24,11,2033
2024-01-08,3.84,-0.04,482.7,11,2033
2024-01-09,3.81,-0.03,142.59,11,2033
2024-01-10,3.8,-0.01,339.56,11,2033
2024-01-11,3.81,0.01,235.63,11,2033
2024-01-12,3.8,-0.01,227.2,11,2033
2024-01-15,3.81,0.01,193.85,11,2033
2024-01-16,3.82,0.01,117.12,11,2033
2024-01-17,3.87,0.05,491.85,11,2033
2024-01-18,3.84,-0.03,380.79,11,2033
2024-01-19,3.82,-0.02,335.01,11,2033
2024-01-22,3.8,-0.02,120.43,11,2033
2024-01-23,3.81,0.01,30.48,11,2033
2024-01-24,3.8,-0.01,222.1,11,2033
2024-01-26,3.8,0.0,257.81,11,2033
2024-01-29,3.79,-0.01,195.25,11,2033
2024-01-30,3.88,0.09,191.5,11,2033
2024-01-31,3.79,-0.09,222.51,11,2033
2024-02-02,3.76,-0.03,287.28,11,2033
2024-02-05,3.82,0.06,203.1,11,2033
2024-02-06,3.81,-0.01,43.8,11,2033
2024-02-07,3.8,-0.01,280.38,11,2033
2024-02-08,3.81,0.01,150.0,11,2033
2024-02-09,3.81,0.0,95.0,11,2033
2024-02-13,3.82,0.01,0.15,11,2033
2024-02-14,3.85,0.03,345.12,11,2033
2024-02-15,3.82,-0.03,233.5,11,2033
2024-02-16,3.85,0.03,170.12,11,2033
2024-02-19,3.85,0.0,102.0,11,2033
2024-02-20,3.86,0.01,259.26,11,2033
2024-02-21,3.87,0.01,510.0,11,2033
2024-02-22,3.86,-0.01,370.71,11,2033
2024-02-23,3.9,0.04,94.25,11,2033
2024-02-26,3.87,-0.03,240.2,11,2033
2024-02-27,3.87,0.0,151.4,11,2033
2024-02-28,3.88,0.01,67.21,11,2033
2024-02-29,3.86,-0.02,79.22,11,2033
2024-03-01,3.85,-0.01,139.6,11,2033
2024-03-04,3.84,-0.01,198.82,11,2033
2024-03-05,3.85,0.01,132.1,11,2033
2024-03-06,3.84,-0.01,318.0,11,2033
2024-03-07,3.84,0.0,230.68,11,2033
2024-03-08,3.82,-0.02,571.75,11,2033
2024-03-11,3.81,-0.01,246.3,11,2033
2024-03-12,3.82,0.01,92.7,11,2033
2024-03-13,3.84,0.02,105.41,11,2033
2024-03-14,3.85,0.01,502.17,11,2033
2024-03-15,3.87,0.02,402.75,11,2033
2024-03-18,3.87,0.0,87.48,11,2033
2024-03-19,3.89,0.02,455.44,11,2033
2024-03-20,3.88,-0.01,292.57,11,2033
2024-03-21,3.85,-0.03,466.85,11,2033
2024-03-22,3.85,0.0,472.21,11,2033
2024-03-25,3.85,0.0,159.48,11,2033
2024-03-26,3.85,0.0,93.17,11,2033
2024-03-27,3.85,0.0,415.17,11,2033
2024-03-29,3.85,0.0,116.13,11,2033
2024-04-01,3.85,0.0,21.57,11,2033
2024-04-02,3.87,0.02,261.7,11,2033
2024-04-03,3.87,0.0,246.23,11,2033
2024-04-04,3.87,0.0,245.41,11,2033
2024-04-05,3.87,0.0,118.94,11,2033
2024-04-08,3.9,0.03,256.14,11,2033
2024-04-09,3.89,-0.01,78.93,11,2033
2024-04-12,3.91,0.02,300.08,11,2033
2024-04-15,3.92,0.01,333.66,11,2033
2024-04-16,3.95,0.03,218.68,11,2033
2024-04-17,3.98,0.03,547.18,11,2033
2024-04-18,3.96,-0.02,183.94,11,2033
2024-04-19,3.96,0.0,274.24,11,2033
2024-04-22,3.96,0.0,61.92,11,2033
2024-04-23,3.96,0.0,3.89,11,2033
2024-04-24,3.98,0.02,71.95,11,2033
2024-04-25,3.99,0.01,84.48,11,2033
2024-04-26,4.0,0.01,320.0,11,2033
2024-04-29,3.98,-0.02,80.0,11,2033
2024-04-30,3.97,-0.01,97.81,11,2033
2024-05-02,3.96,-0.01,134.66,11,2033
2024-05-03,3.94,-0.02,174.61,11,2033
2024-05-06,3.91,-0.03,124.29,11,2033
2024-05-07,3.91,0.0,16.48,11,2033
2024-05-08,3.91,0.0,180.58,11,2033
2024-05-09,3.93,0.02,140.0,11,2033
2024-05-10,3.92,-0.01,101.78,11,2033
2024-05-13,3.92,0.0,0.85,11,2033
2024-05-14,3.91,-0.01,185.47,11,2033
2024-05-15,3.89,-0.02,318.04,11,2033
2024-05-16,3.85,-0.04,491.81,11,2033
2024-05-17,3.86,0.01,83.2,11,2033
2024-05-20,3.87,0.01,41.5,11,2033
2024-05-21,3.88,0.01,173.02,11,2033
2024-05-23,3.89,0.01,490.83,11,2033
2024-05-24,3.91,0.02,90.3,11,2033
2024-05-27,3.9,-0.01,70.14,11,2033
2024-05-28,3.9,0.0,294.2,11,2033
2024-05-29,3.9,0.0,46.85,11,2033
2024-05-30,3.9,0.0,151.61,11,2033
2024-05-31,3.89,-0.01,301.88,11,2033
2024-06-04,3.88,-0.01,88.26,11,2033
2024-06-05,3.87,-0.01,178.18,11,2033
2024-06-06,3.87,0.0,129.47,11,2033
2024-06-07,3.86,-0.01,114.49,11,2033
2024-06-10,3.87,0.01,70.0,11,2033
2024-06-11,3.87,0.0,100.72,11,2033
2024-06-12,3.86,-0.01,256.0,11,2033
2024-06-13,3.86,0.0,170.77,11,2033
2024-06-14,3.86,0.0,108.0,11,2033
2024-06-18,3.88,0.02,75.25,11,2033
2024-06-19,3.86,-0.02,165.0,11,2033
2024-06-20,3.86,0.0,170.0,11,2033
2024-06-21,3.86,0.0,296.49,11,2033
2024-06-24,3.86,0.0,396.0,11,2033
2024-06-25,3.86,0.0,278.4,11,2033
2024-06-26,3.86,0.0,287.21,11,2033
2024-06-27,3.87,0.01,50.45,11,2033
2024-06-28,3.86,-0.01,384.16,11,2033
2024-07-01,3.88,0.02,197.99,11,2033
2024-07-02,3.87,-0.01,122.38,11,2033
2024-07-03,3.87,0.0,92.42,11,2033
2024-07-04,3.86,-0.01,152.27,11,2033
2024-07-05,3.86,0.0,332.05,11,2033
2024-07-09,3.85,-0.01,143.06,11,2033
2024-07-10,3.85,0.0,39.72,11,2033
2024-07-11,3.84,-0.01,711.03,11,2033
2024-07-12,3.83,-0.01,970.0,11,2033
2024-07-15,3.83,0.0,364.49,11,2033
2024-07-16,3.82,-0.01,311.87,11,2033
2024-07-17,3.79,-0.03,348.29,11,2033
2024-07-18,3.8,0.01,43.88,11,2033
2024-07-19,3.8,0.0,118.06,11,2033
2024-07-22,3.8,0.0,684.85,11,2033
2024-07-23,3.81,0.01,210.0,11,2033
2024-07-24,3.79,-0.02,275.73,11,2033
2024-07-25,3.78,-0.03,604.82,11,2033
2024-07-26,3.78,0.0,60.1,11,2033
2024-07-29,3.76,-0.02,150.0,11,2033
2024-07-30,3.74,-0.02,1074.74,11,2033
2024-07-31,3.72,-0.02,1061.54,11,2033
2024-08-01,3.7,-0.02,651.71,11,2033
2024-08-02,3.71,0.01,369.08,11,2033
2024-08-05,3.69,-0.02,420.46,11,2033
2024-08-06,3.75,0.06,606.74,11,2033
2024-08-07,3.78,0.03,421.3,11,2033
2024-08-08,3.75,-0.03,92.85,11,2033
2024-08-09,3.77,0.02,265.55,11,2033
2024-08-12,3.78,0.01,0.27,11,2033
2024-08-13,3.76,-0.02,287.38,11,2033
2024-08-14,3.76,0.0,192.42,11,2033
2024-08-15,3.77,0.01,236.28,11,2033
2024-08-16,3.78,0.01,70.27,11,2033
2024-08-19,3.78,0.0,40.7,11,2033
2024-08-20,3.77,-0.01,222.5,11,2033
2024-08-21,3.77,0.0,132.6,11,2033
2024-08-22,3.77,0.0,450.31,11,2033
2024-08-23,3.77,0.0,207.34,11,2033
2024-08-26,3.77,0.0,190.68,11,2033
2024-08-27,3.78,0.01,226.66,11,2033
2024-08-28,3.78,0.0,236.07,11,2033
2024-08-29,3.75,-0.03,114.6,7,2034
2024-08-30,3.76,0.01,228.98,7,2034
2024-09-02,3.77,0.01,87.06,7,2034
2024-09-03,3.77,0.0,256.36,7,2034
2024-09-04,3.76,-0.01,226.55,7,2034
2024-09-05,3.75,-0.01,250.19,7,2034
2024-09-06,3.74,-0.01,302.48,7,2034
2024-09-09,3.74,0.0,23.7,7,2034
2024-09-10,3.75,0.01,101.57,7,2034
2024-09-11,3.73,-0.02,400.0,7,2034
2024-09-12,3.73,0.0,142.02,7,2034
2024-09-13,3.72,-0.01,374.0,7,2034
2024-09-17,3.72,0.0,614.9,7,2034
2024-09-18,3.69,-0.03,151.88,7,2034
2024-09-19,3.7,0.01,63.52,7,2034
2024-09-20,3.71,0.01,242.79,7,2034
2024-09-23,3.72,0.01,64.61,7,2034
2024-09-24,3.72,0.0,296.43,7,2034
2024-09-25,3.72,0.0,391.5,7,2034
2024-09-26,3.72,0.0,123.05,7,2034
2024-09-27,3.71,-0.01,196.6,7,2034
2024-09-30,3.71,0.0,406.97,7,2034
2024-10-01,3.72,0.01,97.05,7,2034
2024-10-02,3.72,0.0,462.93,7,2034
2024-10-03,3.72,0.0,449.48,7,2034
2024-10-04,3.75,0.03,111.79,7,2034
2024-10-07,3.77,0.02,298.1,7,2034
2024-10-08,3.77,0.0,105.1,7,2034
2024-10-09,3.77,0.0,111.77,7,2034
2024-10-10,3.79,0.02,124.23,7,2034
2024-10-11,3.79,0.0,251.61,7,2034
2024-10-14,3.8,0.01,60.5,7,2034
2024-10-15,3.8,0.0,121.94,7,2034
2024-10-16,3.78,-0.02,117.36,7,2034
2024-10-17,3.79,0.01,101.78,7,2034
2024-10-18,3.77,-0.02,423.59,7,2034
2024-10-21,3.79,0.02,125.8,7,2034
2024-10-22,3.84,0.05,185.22,7,2034
2024-10-23,3.87,0.03,640.62,7,2034
2024-10-24,3.86,-0.01,326.28,7,2034
2024-10-25,3.87,0.01,0.73,7,2034
2024-10-28,3.9,0.03,84.4,7,2034
2024-10-29,3.93,0.03,28.79,7,2034
2024-10-30,3.92,-0.01,68.53,7,2034
2024-11-01,3.93,0.01,186.8,7,2034
2024-11-04,3.92,-0.01,66.5,7,2034
2024-11-05,3.9,-0.02,108.2,7,2034
2024-11-06,3.93,0.03,110.0,7,2034
2024-11-07,3.91,-0.02,31.35,7,2034
2024-11-08,3.88,-0.03,169.2,7,2034
2024-11-11,3.85,-0.03,151.11,7,2034
2024-11-12,3.87,0.02,62.6,7,2034
2024-11-13,3.88,0.01,39.22,7,2034
2024-11-14,3.89,0.01,25.38,7,2034
2024-11-15,3.88,-0.01,2.7,7,2034
2024-11-18,3.86,-0.02,25.92,7,2034
2024-11-19,3.85,-0.01,50.41,7,2034
2024-11-20,3.81,-0.04,118.56,7,2034
2024-11-21,3.81,0.0,55.63,7,2034
2024-11-22,3.81,0.0,64.09,7,2034
2024-11-25,3.8,-0.01,88.09,7,2034
2024-11-26,3.8,0.0,175.95,7,2034
2024-11-27,3.81,0.01,413.68,7,2034
2024-11-28,3.81,0.0,144.19,7,2034
2024-11-29,3.81,0.0,60.1,7,2034
2024-12-02,3.8,-0.01,208.56,7,2034
2024-12-03,3.81,0.01,27.24,7,2034
2024-12-04,3.78,-0.03,306.62,7,2034
2024-12-05,3.78,0.0,114.3,7,2034
2024-12-06,3.77,-0.01,764.18,7,2034
2024-12-09,3.79,0.02,240.43,7,2034
2024-12-10,3.79,0.0,15.65,7,2034
2024-12-11,3.79,0.0,25.91,7,2034
2024-12-12,3.8,0.01,83.29,7,2034
2024-12-13,3.82,0.02,83.87,7,2034
2024-12-16,3.82,0.0,9.47,7,2034
2024-12-17,3.82,0.0,96.77,7,2034
2024-12-18,3.81,-0.01,23.15,7,2034
2024-12-19,3.83,0.02,641.62,7,2034
2024-12-20,3.85,0.02,66.93,7,2034
2024-12-23,3.84,-0.01,75.78,7,2034
2024-12-24,3.83,-0.01,60.31,7,2034
2024-12-26,3.83,0.0,20.3,7,2034
2024-12-27,3.82,-0.01,8.0,7,2034
2024-12-30,3.81,-0.01,91.41,7,2034
2024-12-31,3.82,0.01,81.31,7,2034
2025-01-02,3.82,0.0,111.63,7,2034
2025-01-03,3.81,-0.01,146.0,7,2034
2025-01-06,3.82,0.01,231.55,7,2034
2025-01-07,3.82,0.0,140.67,7,2034
2025-01-08,3.82,0.0,191.41,7,2034
2025-01-09,3.82,0.0,247.22,7,2034
2025-01-10,3.82,0.0,116.89,7,2034
2025-01-13,3.84,0.02,60.0,7,2034
2025-01-14,3.83,-0.01,170.73,7,2034
2025-01-15,3.82,-0.01,58.43,7,2034
2025-01-16,3.82,0.0,100.8,7,2034
2025-01-17,3.82,0.0,183.88,7,2034
2025-01-20,3.82,0.0,168.19,7,2034
2025-01-21,3.82,0.0,130.61,7,2034
2025-01-22,3.8,-0.02,631.08,7,2034
2025-01-23,3.81,0.01,118.42,7,2034
2025-01-24,3.81,0.0,300.11,7,2034
2025-01-27,3.8,-0.01,130.0,7,2034
2025-01-28,3.8,0.0,8.4,7,2034
2025-01-31,3.81,0.01,109.86,7,2034
2025-02-03,3.81,0.0,56.93,7,2034
2025-02-04,3.82,0.01,308.69,7,2034
2025-02-05,3.81,-0.01,222.61,7,2034
2025-02-06,3.8,-0.01,40.97,7,2034
2025-02-07,3.81,0.01,42.43,7,2034
2025-02-10,3.82,0.01,57.73,7,2034
2025-02-12,3.82,0.0,127.24,7,2034
2025-02-13,3.82,0.0,25.78,7,2034
2025-02-14,3.8,-0.02,305.07,7,2034
2025-02-17,3.79,-0.01,245.6,7,2034
2025-02-18,3.78,-0.01,8.25,7,2034
2025-02-19,3.8,0.02,26.6,7,2034
2025-02-20,3.8,0.0,20.0,7,2034
2025-02-21,3.8,0.0,21.19,7,2034
2025-02-24,3.79,-0.01,50.0,7,2034
2025-02-25,3.78,-0.01,235.95,7,2034
2025-02-26,3.79,0.01,123.09,7,2034
2025-02-27,3.78,-0.01,60.0,7,2034
2025-02-28,3.79,0.01,123.97,7,2034
2025-03-03,3.79,0.0,76.03,7,2034
2025-03-04,3.77,-0.02,120.74,7,2034
2025-03-05,3.77,0.0,578.27,7,2034
2025-03-06,3.77,0.0,177.68,7,2034
2025-03-07,3.77,0.0,163.83,7,2034
2025-03-10,3.77,0.0,40.0,7,2034
2025-03-11,3.76,-0.01,8.86,7,2034
2025-03-12,3.76,0.0,210.62,7,2034
2025-03-13,3.76,0.0,62.02,7,2034
2025-03-14,3.76,0.0,242.7,7,2034
2025-03-17,3.76,0.0,125.77,7,2034
2025-03-19,3.75,-0.01,281.45,7,2034
2025-03-20,3.74,-0.01,354.24,7,2034
2025-03-21,3.73,-0.01,425.86,7,2034
2025-03-24,3.75,0.02,527.27,7,2034
2025-03-25,3.75,0.0,164.27,7,2034
2025-03-26,3.76,0.01,160.72,7,2034
2025-03-27,3.78,0.02,496.31,7,2034
2025-03-28,3.77,-0.01,61.16,7,2034
2025-04-02,3.76,-0.01,319.34,7,2034
2025-04-03,3.73,-0.03,1280.21,7,2034
2025-04-04,3.67,-0.06,1886.85,7,2034
2025-04-07,3.66,-0.01,871.94,7,2034
2025-04-08,3.69,0.03,559.07,7,2034
2025-04-09,3.77,0.08,710.84,7,2034
2025-04-10,3.71,-0.06,1092.95,7,2034
2025-04-11,3.74,0.03,108.63,7,2034
2025-04-14,3.74,0.0,346.2,7,2034
2025-04-15,3.72,-0.02,426.55,7,2034
2025-04-16,3.72,0.0,171.01,7,2034
2025-04-17,3.71,-0.01,383.24,7,2034
2025-04-18,3.69,-0.02,347.76,7,2034
2025-04-21,3.64,-0.05,602.0,7,2034
2025-04-22,3.67,0.03,595.36,7,2034
2025-04-23,3.67,0.0,511.91,7,2034
2025-04-24,3.68,0.01,492.24,7,2034
2025-04-25,3.66,-0.02,230.0,7,2034
2025-04-29,3.65,0.0,397.6,7,2034
2025-04-30,3.66,0.01,569.02,7,2034
2025-05-02,3.67,0.01,367.03,7,2034
2025-05-05,3.67,0.0,121.1,7,2034
2025-05-06,3.65,-0.02,475.03,7,2034
2025-05-07,3.66,0.01,886.8,7,2034
2025-05-08,3.65,-0.01,483.27,7,2034
2025-05-09,3.53,-0.12,518.3,7,2034
2025-05-13,3.59,0.06,813.05,7,2034
2025-05-14,3.58,-0.01,479.75,7,2034
2025-05-15,3.6,0.02,432.04,7,2034
2025-05-16,3.61,0.01,543.45,7,2034
2025-05-19,3.62,0.01,179.48,7,2034
2025-05-20,3.59,-0.03,302.29,7,2034
2025-05-21,3.59,0.0,827.67,7,2034
2025-05-22,3.58,-0.01,409.89,7,2034
2025-05-23,3.59,0.01,154.24,7,2034
2025-05-26,3.56,-0.03,31.69,7,2034
2025-05-27,3.55,-0.01,126.86,7,2034
2025-05-28,3.52,-0.03,273.73,7,2034
2025-05-29,3.55,0.03,459.61,7,2034
2025-05-30,3.52,-0.03,657.84,7,2034
2025-06-03,3.53,0.01,174.37,7,2034
2025-06-04,3.53,0.0,355.32,7,2034
2025-06-05,3.52,-0.01,110.88,7,2034
2025-06-06,3.52,0.0,472.8,7,2034
2025-06-09,3.51,-0.01,153.92,7,2034
2025-06-10,3.53,0.02,2.33,7,2034
2025-06-11,3.56,0.03,187.08,7,2034
2025-06-12,3.55,-0.01,333.77,7,2034
2025-06-13,3.55,0.0,49.37,7,2034
2025-06-16,3.59,0.04,400.15,7,2034
2025-06-17,3.59,0.0,379.01,7,2034
2025-06-18,3.59,0.0,589.57,7,2034
2025-06-19,3.59,0.0,451.52,7,2034
2025-06-20,3.59,0.0,264.35,7,2034
2025-06-23,3.59,0.0,290.46,7,2034
2025-06-24,3.56,-0.03,167.79,7,2034
2025-06-25,3.55,-0.01,153.85,7,2034
2025-06-26,3.52,-0.03,230.87,7,2034
2025-06-30,3.47,-0.05,445.0,7,2035
2025-07-02,3.44,-0.03,20.0,7,2035
2025-07-07,3.44,0.0,10.0,7,2035
2025-07-08,3.44,0.0,41.6,7,2035
2025-07-09,3.44,0.0,144.56,7,2035
2025-07-10,3.43,-0.01,140.0,7,2035
2025-07-11,3.44,0.01,110.0,7,2035
2025-07-15,3.45,0.01,10.13,7,2035
2025-07-16,3.43,-0.02,346.6,7,2035
2025-07-17,3.42,-0.01,120.0,7,2035
2025-07-18,3.42,0.0,58.0,7,2035
2025-07-21,3.42,0.0,3.6,7,2035
2025-07-22,3.42,0.0,11.49,7,2035
2025-07-23,3.42,0.0,71.49,7,2035
2025-07-24,3.4,-0.02,10.2,7,2035
2025-07-25,3.4,0.0,215.0,7,2035
2025-07-28,3.37,-0.03,80.5,7,2035
2025-07-29,3.36,-0.01,12.0,7,2035
2025-07-30,3.37,0.01,218.25,7,2035
2025-07-31,3.37,0.0,322.39,7,2035
2025-08-01,3.4,0.03,464.93,7,2035
2025-08-04,3.39,-0.01,25.35,7,2035
2025-08-05,3.39,0.0,114.97,7,2035
2025-08-06,3.38,-0.01,171.28,7,2035
2025-08-07,3.38,0.0,733.73,7,2035
2025-08-08,3.36,-0.02,163.92,7,2035
2025-08-12,3.39,0.03,220.0,7,2035
